Time,Wrist_PosX,Wrist_PosY,Wrist_PosZ,Wrist_RotX,Wrist_RotY,Wrist_RotZ,Wrist_RotW,Wrist_PosX.1,Wrist_PosY.1,Wrist_PosZ.1,Wrist_RotX.1,Wrist_RotY.1,Wrist_RotZ.1,Wrist_RotW.1,ThumbDistal_PosX,ThumbDistal_PosY,ThumbDistal_PosZ,ThumbDistal_RotX,ThumbDistal_RotY,ThumbDistal_RotZ,ThumbDistal_RotW,ThumbTip_PosX,ThumbTip_PosY,ThumbTip_PosZ,ThumbTip_RotX,ThumbTip_RotY,ThumbTip_RotZ,ThumbTip_RotW,IndexDistal_PosX,IndexDistal_PosY,IndexDistal_PosZ,IndexDistal_RotX,IndexDistal_RotY,IndexDistal_RotZ,IndexDistal_RotW,IndexTip_PosX,IndexTip_PosY,IndexTip_PosZ,IndexTip_RotX,IndexTip_RotY,IndexTip_RotZ,IndexTip_RotW,MiddleDistal_PosX,MiddleDistal_PosY,MiddleDistal_PosZ,MiddleDistal_RotX,MiddleDistal_RotY,MiddleDistal_RotZ,MiddleDistal_RotW,MiddleTip_PosX,MiddleTip_PosY,MiddleTip_PosZ,MiddleTip_RotX,MiddleTip_RotY,MiddleTip_RotZ,MiddleTip_RotW,RingDistal_PosX,RingDistal_PosY,RingDistal_PosZ,RingDistal_RotX,RingDistal_RotY,RingDistal_RotZ,RingDistal_RotW,RingTip_PosX,RingTip_PosY,RingTip_PosZ,RingTip_RotX,RingTip_RotY,RingTip_RotZ,RingTip_RotW,LittleDistal_PosX,LittleDistal_PosY,LittleDistal_PosZ,LittleDistal_RotX,LittleDistal_RotY,LittleDistal_RotZ,LittleDistal_RotW,LittleTip_PosX,LittleTip_PosY,LittleTip_PosZ,LittleTip_RotX,LittleTip_RotY,LittleTip_RotZ,LittleTip_RotW,state
0,0.1315,0.9513,0.1666,0.6465,0.0979,-0.0976,-0.7503,0.1315,0.9513,0.1666,0.6465,0.0979,-0.0976,-0.7503,0.0407,1.0052,0.1963,0.6289,0.0169,-0.6769,-0.3822,0.0197,1.0158,0.2002,0.6289,0.0169,-0.6769,-0.3822,0.0845,1.0918,0.1956,0.6844,-0.0261,0.0172,-0.7284,0.0861,1.1134,0.1959,0.6844,-0.0261,0.0172,-0.7284,0.1002,1.1048,0.1968,0.6967,0.0453,0.0152,-0.7157,0.0995,1.129,0.1963,0.6967,0.0453,0.0152,-0.7157,0.1183,1.0982,0.1989,0.6404,0.1044,0.0107,-0.7609,0.1154,1.1215,0.2011,0.6404,0.1044,0.0107,-0.7609,0.1342,1.0779,0.1984,0.614,0.1934,0.0348,-0.7645,0.1289,1.0983,0.2009,0.614,0.1934,0.0348,-0.7645,4
0,0.1315,0.9513,0.1666,0.6465,0.0979,-0.0976,-0.7502,0.1315,0.9513,0.1666,0.6465,0.0979,-0.0976,-0.7502,0.0407,1.0052,0.1963,0.6289,0.0169,-0.6769,-0.3822,0.0197,1.0158,0.2002,0.6289,0.0169,-0.6769,-0.3822,0.0845,1.0918,0.1956,0.6844,-0.0261,0.0172,-0.7284,0.0861,1.1134,0.1959,0.6844,-0.0261,0.0172,-0.7284,0.1002,1.1048,0.1968,0.6967,0.0453,0.0152,-0.7157,0.0995,1.129,0.1963,0.6967,0.0453,0.0152,-0.7157,0.1183,1.0982,0.1989,0.6404,0.1044,0.0107,-0.7609,0.1154,1.1215,0.2011,0.6404,0.1044,0.0107,-0.7609,0.1342,1.0779,0.1984,0.614,0.1934,0.0348,-0.7645,0.1289,1.0983,0.2009,0.614,0.1934,0.0348,-0.7645,4
13,0.1316,0.9513,0.1666,0.6472,0.0981,-0.0978,-0.7496,0.1316,0.9513,0.1666,0.6472,0.0981,-0.0978,-0.7496,0.0407,1.0052,0.1962,0.6286,0.0156,-0.677,-0.3825,0.0198,1.0158,0.2002,0.6286,0.0156,-0.677,-0.3825,0.0845,1.0918,0.1954,0.6844,-0.0261,0.0173,-0.7284,0.0861,1.1134,0.1957,0.6844,-0.0261,0.0173,-0.7284,0.1002,1.1048,0.1967,0.6963,0.0454,0.0151,-0.7162,0.0995,1.129,0.1963,0.6963,0.0454,0.0151,-0.7162,0.1183,1.0982,0.1988,0.6399,0.1045,0.0107,-0.7613,0.1153,1.1215,0.2011,0.6399,0.1045,0.0107,-0.7613,0.1341,1.0779,0.1984,0.6131,0.1939,0.0342,-0.7651,0.1288,1.0983,0.2009,0.6131,0.1939,0.0342,-0.7651,4
27,0.1316,0.9513,0.1667,0.648,0.0982,-0.0985,-0.7489,0.1316,0.9513,0.1667,0.648,0.0982,-0.0985,-0.7489,0.0406,1.0051,0.1961,0.6292,0.0156,-0.6772,-0.3811,0.0196,1.0157,0.2,0.6292,0.0156,-0.6772,-0.3811,0.0843,1.0918,0.1952,0.6849,-0.0257,0.0166,-0.728,0.0859,1.1133,0.1955,0.6849,-0.0257,0.0166,-0.728,0.0999,1.1048,0.1965,0.6967,0.0459,0.0143,-0.7157,0.0992,1.129,0.196,0.6967,0.0459,0.0143,-0.7157,0.118,1.0982,0.1986,0.64,0.1048,0.0098,-0.7611,0.1151,1.1215,0.2009,0.64,0.1048,0.0098,-0.7611,0.1339,1.078,0.1982,0.6128,0.1943,0.0332,-0.7652,0.1286,1.0983,0.2007,0.6128,0.1943,0.0332,-0.7652,4
41,0.1316,0.9513,0.1666,0.6469,0.0968,-0.1013,-0.7496,0.1316,0.9513,0.1666,0.6469,0.0968,-0.1013,-0.7496,0.0406,1.0048,0.1966,0.6275,0.0168,-0.6793,-0.3803,0.0196,1.0152,0.2006,0.6275,0.0168,-0.6793,-0.3803,0.0842,1.0916,0.1956,0.6846,-0.0269,0.0135,-0.7283,0.0857,1.1132,0.196,0.6846,-0.0269,0.0135,-0.7283,0.0998,1.1047,0.1968,0.6965,0.0446,0.0114,-0.7161,0.099,1.1289,0.1964,0.6965,0.0446,0.0114,-0.7161,0.1179,1.0981,0.1989,0.6395,0.1034,0.007,-0.7618,0.1149,1.1214,0.2012,0.6395,0.1034,0.007,-0.7618,0.1338,1.0779,0.1984,0.6123,0.1923,0.0309,-0.7663,0.1285,1.0983,0.201,0.6123,0.1923,0.0309,-0.7663,4
55,0.1315,0.9514,0.1664,0.6438,0.0944,-0.1038,-0.7522,0.1315,0.9514,0.1664,0.6438,0.0944,-0.1038,-0.7522,0.0407,1.0045,0.1973,0.6245,0.0192,-0.6811,-0.3818,0.0197,1.0149,0.2015,0.6245,0.0192,-0.6811,-0.3818,0.0842,1.0914,0.1967,0.6822,-0.0295,0.0104,-0.7305,0.0857,1.113,0.1972,0.6822,-0.0295,0.0104,-0.7305,0.0998,1.1045,0.1979,0.6942,0.042,0.0085,-0.7185,0.099,1.1287,0.1976,0.6942,0.042,0.0085,-0.7185,0.118,1.0979,0.1997,0.6372,0.1009,0.0043,-0.7641,0.1149,1.1212,0.2022,0.6372,0.1009,0.0043,-0.7641,0.134,1.0777,0.199,0.6099,0.1892,0.029,-0.7691,0.1287,1.0981,0.2017,0.6099,0.1892,0.029,-0.7691,4
69,0.1316,0.9513,0.1665,0.6403,0.0937,-0.1043,-0.7552,0.1316,0.9513,0.1665,0.6403,0.0937,-0.1043,-0.7552,0.0408,1.0041,0.1981,0.622,0.0224,-0.6819,-0.3843,0.0198,1.0144,0.2024,0.622,0.0224,-0.6819,-0.3843,0.0843,1.0911,0.1981,0.6792,-0.0302,0.009,-0.7333,0.0858,1.1126,0.1988,0.6792,-0.0302,0.009,-0.7333,0.0999,1.1042,0.1993,0.6915,0.0412,0.0074,-0.7211,0.0991,1.1283,0.1992,0.6915,0.0412,0.0074,-0.7211,0.1181,1.0976,0.201,0.6344,0.1,0.0037,-0.7665,0.115,1.1208,0.2037,0.6344,0.1,0.0037,-0.7665,0.1342,1.0774,0.2001,0.6072,0.1874,0.0294,-0.7716,0.1289,1.0977,0.203,0.6072,0.1874,0.0294,-0.7716,4
83,0.1316,0.9512,0.1665,0.6373,0.093,-0.1048,-0.7578,0.1316,0.9512,0.1665,0.6373,0.093,-0.1048,-0.7578,0.0409,1.0037,0.1988,0.6194,0.0254,-0.6829,-0.3865,0.0199,1.0139,0.2033,0.6194,0.0254,-0.6829,-0.3865,0.0843,1.0907,0.1993,0.6768,-0.0307,0.0076,-0.7355,0.0858,1.1123,0.2001,0.6768,-0.0307,0.0076,-0.7355,0.1,1.1039,0.2005,0.6895,0.0407,0.0064,-0.7231,0.0991,1.128,0.2005,0.6895,0.0407,0.0064,-0.7231,0.1182,1.0973,0.202,0.6326,0.0992,0.003,-0.7681,0.1151,1.1205,0.2048,0.6326,0.0992,0.003,-0.7681,0.1344,1.0771,0.201,0.6054,0.1855,0.0299,-0.7734,0.1292,1.0974,0.2041,0.6054,0.1855,0.0299,-0.7734,4
97,0.1316,0.951,0.1663,0.6371,0.0936,-0.1055,-0.7577,0.1316,0.951,0.1663,0.6371,0.0936,-0.1055,-0.7577,0.0408,1.0034,0.1986,0.6198,0.0269,-0.6833,-0.385,0.0198,1.0135,0.2031,0.6198,0.0269,-0.6833,-0.385,0.084,1.0905,0.1992,0.6767,-0.0293,0.0063,-0.7357,0.0854,1.112,0.2,0.6767,-0.0293,0.0063,-0.7357,0.0997,1.1036,0.2003,0.6893,0.0416,0.0055,-0.7232,0.0988,1.1277,0.2003,0.6893,0.0416,0.0055,-0.7232,0.1179,1.097,0.2019,0.6324,0.1001,0.002,-0.7681,0.1148,1.1202,0.2046,0.6324,0.1001,0.002,-0.7681,0.1343,1.0769,0.2008,0.606,0.1854,0.0297,-0.773,0.1291,1.0973,0.2038,0.606,0.1854,0.0297,-0.773,4
110,0.1317,0.9507,0.1665,0.638,0.0924,-0.1048,-0.7573,0.1317,0.9507,0.1665,0.638,0.0924,-0.1048,-0.7573,0.0411,1.0034,0.1989,0.62,0.0261,-0.6835,-0.3843,0.0201,1.0135,0.2033,0.62,0.0261,-0.6835,-0.3843,0.0844,1.0904,0.199,0.6779,-0.0299,0.0067,-0.7345,0.0858,1.112,0.1997,0.6779,-0.0299,0.0067,-0.7345,0.1002,1.1035,0.2001,0.6904,0.0405,0.0062,-0.7222,0.0993,1.1276,0.2001,0.6904,0.0405,0.0062,-0.7222,0.1184,1.0969,0.2017,0.6338,0.0991,0.0027,-0.7671,0.1153,1.1201,0.2043,0.6338,0.0991,0.0027,-0.7671,0.1349,1.0767,0.2006,0.6082,0.1835,0.031,-0.7716,0.1298,1.0971,0.2036,0.6082,0.1835,0.031,-0.7716,4
