Time,Wrist_PosX,Wrist_PosY,Wrist_PosZ,Wrist_RotX,Wrist_RotY,Wrist_RotZ,Wrist_RotW,Wrist_PosX.1,Wrist_PosY.1,Wrist_PosZ.1,Wrist_RotX.1,Wrist_RotY.1,Wrist_RotZ.1,Wrist_RotW.1,ThumbDistal_PosX,ThumbDistal_PosY,ThumbDistal_PosZ,ThumbDistal_RotX,ThumbDistal_RotY,ThumbDistal_RotZ,ThumbDistal_RotW,ThumbTip_PosX,ThumbTip_PosY,ThumbTip_PosZ,ThumbTip_RotX,ThumbTip_RotY,ThumbTip_RotZ,ThumbTip_RotW,IndexDistal_PosX,IndexDistal_PosY,IndexDistal_PosZ,IndexDistal_RotX,IndexDistal_RotY,IndexDistal_RotZ,IndexDistal_RotW,IndexTip_PosX,IndexTip_PosY,IndexTip_PosZ,IndexTip_RotX,IndexTip_RotY,IndexTip_RotZ,IndexTip_RotW,MiddleDistal_PosX,MiddleDistal_PosY,MiddleDistal_PosZ,MiddleDistal_RotX,MiddleDistal_RotY,MiddleDistal_RotZ,MiddleDistal_RotW,MiddleTip_PosX,MiddleTip_PosY,MiddleTip_PosZ,MiddleTip_RotX,MiddleTip_RotY,MiddleTip_RotZ,MiddleTip_RotW,RingDistal_PosX,RingDistal_PosY,RingDistal_PosZ,RingDistal_RotX,RingDistal_RotY,RingDistal_RotZ,RingDistal_RotW,RingTip_PosX,RingTip_PosY,RingTip_PosZ,RingTip_RotX,RingTip_RotY,RingTip_RotZ,RingTip_RotW,LittleDistal_PosX,LittleDistal_PosY,LittleDistal_PosZ,LittleDistal_RotX,LittleDistal_RotY,LittleDistal_RotZ,LittleDistal_RotW,LittleTip_PosX,LittleTip_PosY,LittleTip_PosZ,LittleTip_RotX,LittleTip_RotY,LittleTip_RotZ,LittleTip_RotW,state
0,0.1196,0.9404,0.1706,0.643,0.136,-0.0789,-0.7496,0.1196,0.9404,0.1706,0.643,0.136,-0.0789,-0.7496,0.0253,0.9919,0.1913,0.6603,0.0406,-0.6436,-0.3849,0.004,1.0024,0.1932,0.6603,0.0406,-0.6436,-0.3849,0.0675,1.0796,0.1963,0.687,0.01,0.0384,-0.7255,0.0687,1.1012,0.1965,0.687,0.01,0.0384,-0.7255,0.0832,1.0935,0.197,0.7068,0.0797,0.039,-0.7018,0.0823,1.1176,0.1957,0.7068,0.0797,0.039,-0.7018,0.1008,1.0872,0.1998,0.6504,0.1451,0.0289,-0.7451,0.0972,1.1105,0.201,0.6504,0.1451,0.0289,-0.7451,0.1185,1.0672,0.2007,0.6251,0.228,0.059,-0.7442,0.1131,1.0876,0.202,0.6251,0.228,0.059,-0.7442,4
0,0.1196,0.9404,0.1706,0.643,0.136,-0.0789,-0.7496,0.1196,0.9404,0.1706,0.643,0.136,-0.0789,-0.7496,0.0253,0.9919,0.1913,0.6603,0.0406,-0.6436,-0.3849,0.004,1.0024,0.1932,0.6603,0.0406,-0.6436,-0.3849,0.0675,1.0796,0.1963,0.687,0.01,0.0384,-0.7255,0.0687,1.1012,0.1965,0.687,0.01,0.0384,-0.7255,0.0832,1.0935,0.197,0.7068,0.0797,0.039,-0.7018,0.0823,1.1176,0.1957,0.7068,0.0797,0.039,-0.7018,0.1008,1.0872,0.1998,0.6504,0.1451,0.0289,-0.7451,0.0972,1.1105,0.201,0.6504,0.1451,0.0289,-0.7451,0.1185,1.0672,0.2007,0.6251,0.228,0.059,-0.7442,0.1131,1.0876,0.202,0.6251,0.228,0.059,-0.7442,4
14,0.1196,0.9405,0.1703,0.6425,0.1357,-0.0789,-0.7501,0.1196,0.9405,0.1703,0.6425,0.1357,-0.0789,-0.7501,0.0253,0.9919,0.1912,0.66,0.0411,-0.6439,-0.3848,0.004,1.0024,0.1931,0.66,0.0411,-0.6439,-0.3848,0.0676,1.0796,0.1964,0.6857,0.0091,0.0385,-0.7268,0.0688,1.1012,0.1967,0.6857,0.0091,0.0385,-0.7268,0.0833,1.0935,0.197,0.7063,0.079,0.0392,-0.7024,0.0825,1.1176,0.1957,0.7063,0.079,0.0392,-0.7024,0.1009,1.0872,0.1996,0.6504,0.1444,0.0292,-0.7452,0.0973,1.1105,0.2008,0.6504,0.1444,0.0292,-0.7452,0.1185,1.0672,0.2005,0.625,0.2275,0.0593,-0.7444,0.1131,1.0876,0.2018,0.625,0.2275,0.0593,-0.7444,4
28,0.1195,0.9405,0.1699,0.642,0.1354,-0.0788,-0.7505,0.1195,0.9405,0.1699,0.642,0.1354,-0.0788,-0.7505,0.0252,0.992,0.1909,0.6597,0.0417,-0.6443,-0.3847,0.004,1.0024,0.1929,0.6597,0.0417,-0.6443,-0.3847,0.0677,1.0796,0.1963,0.6844,0.0084,0.0386,-0.7281,0.0689,1.1012,0.1967,0.6844,0.0084,0.0386,-0.7281,0.0834,1.0935,0.1968,0.7059,0.0783,0.0394,-0.7029,0.0826,1.1176,0.1956,0.7059,0.0783,0.0394,-0.7029,0.101,1.0873,0.1994,0.6505,0.1437,0.0295,-0.7452,0.0974,1.1105,0.2006,0.6505,0.1437,0.0295,-0.7452,0.1186,1.0672,0.2003,0.6248,0.227,0.0595,-0.7447,0.1132,1.0877,0.2016,0.6248,0.227,0.0595,-0.7447,4
41,0.1196,0.9407,0.1698,0.6393,0.134,-0.0795,-0.753,0.1196,0.9407,0.1698,0.6393,0.134,-0.0795,-0.753,0.0254,0.992,0.1916,0.657,0.0428,-0.6456,-0.3869,0.0041,1.0025,0.1937,0.657,0.0428,-0.6456,-0.3869,0.068,1.0796,0.1974,0.6814,0.0062,0.0377,-0.7309,0.0692,1.1012,0.198,0.6814,0.0062,0.0377,-0.7309,0.0836,1.0935,0.1979,0.7036,0.0765,0.0385,-0.7055,0.0828,1.1176,0.1968,0.7036,0.0765,0.0385,-0.7055,0.1012,1.0872,0.2003,0.6481,0.1418,0.029,-0.7477,0.0977,1.1105,0.2017,0.6481,0.1418,0.029,-0.7477,0.1188,1.0671,0.201,0.6223,0.2254,0.059,-0.7473,0.1134,1.0876,0.2025,0.6223,0.2254,0.059,-0.7473,4
55,0.1196,0.9408,0.1699,0.639,0.1329,-0.0786,-0.7535,0.1196,0.9408,0.1699,0.639,0.1329,-0.0786,-0.7535,0.0256,0.9924,0.1917,0.6573,0.0428,-0.645,-0.3875,0.0043,1.0028,0.1938,0.6573,0.0428,-0.645,-0.3875,0.0684,1.0798,0.1978,0.6802,0.0045,0.0387,-0.732,0.0698,1.1014,0.1985,0.6802,0.0045,0.0387,-0.732,0.0841,1.0937,0.1983,0.7028,0.0751,0.0393,-0.7063,0.0834,1.1178,0.1972,0.7028,0.0751,0.0393,-0.7063,0.1017,1.0874,0.2007,0.6476,0.1404,0.0301,-0.7483,0.0983,1.1107,0.2021,0.6476,0.1404,0.0301,-0.7483,0.1192,1.0672,0.2013,0.6218,0.2242,0.06,-0.748,0.1139,1.0877,0.2028,0.6218,0.2242,0.06,-0.748,4
69,0.1196,0.941,0.1699,0.6387,0.132,-0.0778,-0.754,0.1196,0.941,0.1699,0.6387,0.132,-0.0778,-0.754,0.0257,0.9927,0.1918,0.6576,0.043,-0.6443,-0.3879,0.0044,1.0032,0.1938,0.6576,0.043,-0.6443,-0.3879,0.0689,1.08,0.1982,0.679,0.003,0.0396,-0.7331,0.0703,1.1016,0.1989,0.679,0.003,0.0396,-0.7331,0.0845,1.0939,0.1986,0.702,0.0738,0.0401,-0.7072,0.0839,1.118,0.1977,0.702,0.0738,0.0401,-0.7072,0.1021,1.0875,0.201,0.647,0.139,0.0311,-0.749,0.0988,1.1108,0.2025,0.647,0.139,0.0311,-0.749,0.1195,1.0673,0.2016,0.6211,0.2231,0.0609,-0.7489,0.1142,1.0878,0.2031,0.6211,0.2231,0.0609,-0.7489,4
83,0.1196,0.9409,0.17,0.6392,0.1317,-0.078,-0.7536,0.1196,0.9409,0.17,0.6392,0.1317,-0.078,-0.7536,0.0257,0.9927,0.1919,0.6574,0.0425,-0.6448,-0.3877,0.0044,1.0032,0.1939,0.6574,0.0425,-0.6448,-0.3877,0.0688,1.08,0.1982,0.6787,0.0028,0.0394,-0.7333,0.0702,1.1016,0.199,0.6787,0.0028,0.0394,-0.7333,0.0845,1.0939,0.1986,0.7018,0.0736,0.0398,-0.7074,0.0838,1.118,0.1977,0.7018,0.0736,0.0398,-0.7074,0.1021,1.0875,0.2008,0.6474,0.1388,0.0308,-0.7488,0.0988,1.1108,0.2023,0.6474,0.1388,0.0308,-0.7488,0.1195,1.0673,0.2014,0.6213,0.2227,0.0607,-0.7488,0.1142,1.0878,0.203,0.6213,0.2227,0.0607,-0.7488,4
97,0.1196,0.9409,0.17,0.6398,0.1317,-0.0773,-0.7532,0.1196,0.9409,0.17,0.6398,0.1317,-0.0773,-0.7532,0.0257,0.9927,0.1917,0.6579,0.0426,-0.6444,-0.3873,0.0044,1.0032,0.1937,0.6579,0.0426,-0.6444,-0.3873,0.0689,1.0801,0.1979,0.6797,0.003,0.0402,-0.7324,0.0704,1.1017,0.1986,0.6797,0.003,0.0402,-0.7324,0.0846,1.0939,0.1984,0.7024,0.0736,0.0406,-0.7068,0.084,1.118,0.1974,0.7024,0.0736,0.0406,-0.7068,0.1022,1.0876,0.2006,0.6483,0.139,0.0315,-0.7479,0.0989,1.1108,0.202,0.6483,0.139,0.0315,-0.7479,0.1196,1.0673,0.2013,0.6223,0.2227,0.0615,-0.7479,0.1144,1.0878,0.2028,0.6223,0.2227,0.0615,-0.7479,4
111,0.1195,0.9408,0.17,0.6401,0.1308,-0.0773,-0.7532,0.1195,0.9408,0.17,0.6401,0.1308,-0.0773,-0.7532,0.0257,0.9927,0.1918,0.6579,0.043,-0.6447,-0.3869,0.0044,1.0032,0.1938,0.6579,0.043,-0.6447,-0.3869,0.0691,1.0801,0.1978,0.6807,0.0023,0.0401,-0.7314,0.0705,1.1017,0.1984,0.6807,0.0023,0.0401,-0.7314,0.0848,1.0939,0.1982,0.7034,0.073,0.0404,-0.7059,0.0841,1.118,0.1972,0.7034,0.073,0.0404,-0.7059,0.1024,1.0875,0.2004,0.6495,0.1384,0.0313,-0.747,0.099,1.1108,0.2018,0.6495,0.1384,0.0313,-0.747,0.1197,1.0673,0.2011,0.6234,0.2221,0.0613,-0.7472,0.1145,1.0878,0.2026,0.6234,0.2221,0.0613,-0.7472,4
